3.776917009710014,4.448951217224888,-1.0
0.12933619211510794,6.094123332392967,-1.0
5.230391369746984,1.3341659803533248,-1.0
1.1424399624340646,1.152364521581569,-1.0
3.844385118274953,0.8764657756906659,-1.0
3.8173168869197154,1.0714346684716647,-1.0
1.9139447588347167,0.6136919916460806,-1.0
0.7667888440908461,3.1112882860657196,-1.0
1.9585384533701249,3.267683749398383,-1.0
3.756716362028796,5.792306648564669,-1.0
0.55601478868818,1.2313966416109714,-1.0
0.28417143716625903,2.0441107542316175,1.0
4.852156987991047,1.24856745052169,-1.0
0.03469648517554339,5.123695265839092,1.0
4.441315677135337,4.580487127063731,-1.0
4.84603451016044,0.465236267850866,1.0
2.2523065987167996,0.7280267723650119,1.0
2.079093607928911,0.39934889266571716,-1.0
4.584250819761173,4.005891736501645,1.0
5.574522068498079,2.9670138796084675,-1.0
0.15971308367983456,0.6779018288549695,-1.0
0.1974753977235076,3.998684545388703,-1.0
1.9751568815227998,3.1954438943882275,-1.0
1.4375812717266057,0.48367903838428156,1.0
1.820562071681725,1.01298322327894,-1.0
3.979793176418649,5.475548376053519,1.0
5.0496205853630185,1.1722542527523705,-1.0
1.9980747615752663,0.6914766352191354,-1.0
1.4321588642731187,2.683597382078458,1.0
2.6226706820395003,1.3955445313595205,1.0
0.7531363148706798,2.121298684444193,-1.0
5.924476397620194,2.0307439137101717,1.0
3.2596576120404803,4.417198393198871,1.0
2.284752174925135,6.105886903932717,-1.0
6.047234702515011,1.581994821737872,-1.0
3.1243045062400383,1.8904741754897547,1.0
1.789705609162274,0.23176752564470737,-1.0
3.830005667043198,3.1584254529789684,-1.0
0.32345053348588587,1.750787369989019,1.0
0.9104013314092384,3.0753223919344763,-1.0
4.223152195893724,4.785397176693166,-1.0
3.9805845703145866,3.366371622937307,-1.0
2.0155205910665237,1.171930364061387,-1.0
3.2175755798147017,1.4231149268619343,1.0
4.05374019729271,1.0955765847895347,-1.0
4.341289844221311,2.4299298456425458,1.0
5.88564810202515,0.8640695756875694,1.0
5.134758521005254,3.4884295819759235,-1.0
0.5849819427357785,5.6373728677423385,-1.0
5.6574935070878265,3.9778937742933818,1.0
0.6375645072326965,4.168904566947399,-1.0
0.03180286925361879,1.010386785942607,1.0
4.096393406557037,1.409125630053901,-1.0
4.474754019649436,1.4906799807016582,-1.0
2.044546602434983,4.690343828573414,-1.0
4.081763886353938,5.335828055329957,1.0
1.6663156200470557,1.533032142383445,-1.0
6.113605621351224,2.4699058479119156,-1.0
5.604893808809003,3.9655609416595143,1.0
4.99394670439314,3.158161998242001,-1.0
3.6247940115391666,3.09457993732866,-1.0
1.7641447823504866,0.1527817230119828,-1.0
4.055622045835391,1.1128192185949641,-1.0
5.909075559217144,5.993710019121387,-1.0
5.7482624946949334,2.3257757067697007,-1.0
0.09711678587288897,5.832797552833269,-1.0
2.6903603494745543,6.073671356129526,-1.0
6.054602881751923,5.359616477477776,1.0
5.882033922253043,4.373284191827385,1.0
3.864204370605488,6.220691804291688,1.0
0.8801738263048491,3.2567612560073336,-1.0
5.512697594452748,4.6543864950929486,1.0
4.37947906269436,4.413837675035316,-1.0
5.0853661203044895,5.090092578597606,1.0
5.447976052364645,5.738059621743387,-1.0
3.212859047461008,3.15111981408976,-1.0
4.4105879693123375,5.0001128081621316,-1.0
2.3598572896544225,0.5905059435483839,1.0
2.9254386265818084,3.4095367958144793,-1.0
0.19163872228234044,0.23466559079883395,1.0
3.244010762537773,2.029195365642978,1.0
4.996302215442763,1.7016892218402346,1.0
2.758138780849402,0.4929559825042041,-1.0
0.15928341855408226,6.04849837508406,-1.0
5.252618010296511,4.3729349059039,-1.0
3.4508929099927452,4.489938602079471,1.0
4.148142457231355,1.7588765482722726,-1.0
2.6364249471379266,1.556539713366733,1.0
2.236642304258967,4.761687546372921,-1.0
0.0904369562775385,0.7293059093985942,-1.0
0.28904312444251906,0.255906612309575,1.0
5.3750173723292285,4.421212723338004,-1.0
3.0889136433103155,2.9749108735327514,-1.0
1.0882594441946374,2.7259703079876636,1.0
3.161298347419716,5.381484385903044,1.0
4.138694148120918,1.0237471982717627,-1.0
0.4433965168124484,4.036439369874837,-1.0
5.907640838287208,3.6158108990909743,-1.0
2.879287828508873,3.428211393980382,-1.0
5.915397853731302,2.425954420893106,-1.0
6.03933842801808,5.688485851383946,-1.0
5.30850814028206,0.14622188468496863,-1.0
5.117456402963654,1.770945779614638,1.0
3.9517644539430687,5.513319262854466,1.0
1.7720754824967075,1.1148855343894033,-1.0
6.22352735490446,2.5925533250524486,-1.0
